id,label,source_group,source_revision,source_locator,container_member,source_sha256,source_bytes,native_sample_rate_hz,native_duration_s,historical_role,acquisition_role,group_id,artist_or_creator_recorded,title_recorded,license_recorded,evaluation_allowed_recorded,provenance_grade,source_notes
human_mtt_042563,0,human_magnatagatune,042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd,hf://datasets/confit/magnatagatune@042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd/mp3.zip,e/c_layne-the_sun_will_come_out_to_blind_you-10-everybodys_going_underground-0-29.mp3,ab69fe15aa553f4342e12cc92f2c0ae34df9357f2deff4884c000e4f16248fa4,117250,16000,29.156,development,development,human_magnatagatune:creator:C Layne,C Layne,Everybody's Going Underground,CC BY-NC-SA (Magnatune research use),yes,A-,artist-balanced; one excerpt per original track; vocal stratum
human_moisesdb_ded73034-e0f9-4438-b7c8-0cb6415f8312,0,human_moisesdb,353a59cfd90514ea71e35480b5ab8ffb57d14598,hf://datasets/seungheondoh/cmd-moisesdb-metadata@353a59cfd90514ea71e35480b5ab8ffb57d14598/moisesdb.tar.gz,ded73034-e0f9-4438-b7c8-0cb6415f8312.wav,afb4dc2204e3e2b133be8a5d3ca47dcb15ce24cfbdc47dc9663e192d299758c3,22270544,44100,126.25,development,development,human_moisesdb:ded73034-e0f9-4438-b7c8-0cb6415f8312,artist id unavailable in HF metadata,ded73034-e0f9-4438-b7c8-0cb6415f8312,cc-by-nc-sa,yes,A-,239 of the official catalogue's 240 tracks are present in the pinned mirror; track—not stem—is the statistical unit
human_moisesdb_4b738760-38ec-482e-a733-880605bed66b,0,human_moisesdb,353a59cfd90514ea71e35480b5ab8ffb57d14598,hf://datasets/seungheondoh/cmd-moisesdb-metadata@353a59cfd90514ea71e35480b5ab8ffb57d14598/moisesdb.tar.gz,4b738760-38ec-482e-a733-880605bed66b.wav,c74e5513d978f17cd4c712a1fdc0ed51a293afbd217bfd8f33b2b8f40c9d3aad,43205444,44100,244.928571,development,development,human_moisesdb:4b738760-38ec-482e-a733-880605bed66b,artist id unavailable in HF metadata,4b738760-38ec-482e-a733-880605bed66b,cc-by-nc-sa,yes,A-,239 of the official catalogue's 240 tracks are present in the pinned mirror; track—not stem—is the statistical unit
human_moisesdb_cb0d22fa-30e5-4a98-ac39-ad7aa8a65ead,0,human_moisesdb,353a59cfd90514ea71e35480b5ab8ffb57d14598,hf://datasets/seungheondoh/cmd-moisesdb-metadata@353a59cfd90514ea71e35480b5ab8ffb57d14598/moisesdb.tar.gz,cb0d22fa-30e5-4a98-ac39-ad7aa8a65ead.wav,15ccccb4def5725ada7d9999f02e034155e4eec8bf8ca18663251bc990456d5c,43313028,44100,245.538458,development,development,human_moisesdb:cb0d22fa-30e5-4a98-ac39-ad7aa8a65ead,artist id unavailable in HF metadata,cb0d22fa-30e5-4a98-ac39-ad7aa8a65ead,cc-by-nc-sa,yes,A-,239 of the official catalogue's 240 tracks are present in the pinned mirror; track—not stem—is the statistical unit
human_moisesdb_2552d8c9-d45d-4779-8add-451c8cf7f2c0,0,human_moisesdb,353a59cfd90514ea71e35480b5ab8ffb57d14598,hf://datasets/seungheondoh/cmd-moisesdb-metadata@353a59cfd90514ea71e35480b5ab8ffb57d14598/moisesdb.tar.gz,2552d8c9-d45d-4779-8add-451c8cf7f2c0.wav,f0dce91a53514b50d660bdc99cd25d1abae267e2bcfb88f19e8e778402533c5a,32734844,44100,185.571429,development,development,human_moisesdb:2552d8c9-d45d-4779-8add-451c8cf7f2c0,artist id unavailable in HF metadata,2552d8c9-d45d-4779-8add-451c8cf7f2c0,cc-by-nc-sa,yes,A-,239 of the official catalogue's 240 tracks are present in the pinned mirror; track—not stem—is the statistical unit
human_moisesdb_47453192-1d6f-436e-b3a4-92280b769221,0,human_moisesdb,353a59cfd90514ea71e35480b5ab8ffb57d14598,hf://datasets/seungheondoh/cmd-moisesdb-metadata@353a59cfd90514ea71e35480b5ab8ffb57d14598/moisesdb.tar.gz,47453192-1d6f-436e-b3a4-92280b769221.wav,da71f2a74b4936f6826bc206d6b93005c6775cb48c6b0764186d07726ec6bbe0,43747244,44100,248.0,development,development,human_moisesdb:47453192-1d6f-436e-b3a4-92280b769221,artist id unavailable in HF metadata,47453192-1d6f-436e-b3a4-92280b769221,cc-by-nc-sa,yes,A-,239 of the official catalogue's 240 tracks are present in the pinned mirror; track—not stem—is the statistical unit
human_moisesdb_76dd8ca2-272f-4978-80e8-cc047f91e658,0,human_moisesdb,353a59cfd90514ea71e35480b5ab8ffb57d14598,hf://datasets/seungheondoh/cmd-moisesdb-metadata@353a59cfd90514ea71e35480b5ab8ffb57d14598/moisesdb.tar.gz,76dd8ca2-272f-4978-80e8-cc047f91e658.wav,4ed2ff66c446e0f1022d402ce53be08d410f368caa01ee09c0a8a815f3051187,37396844,44100,212.0,development,development,human_moisesdb:76dd8ca2-272f-4978-80e8-cc047f91e658,artist id unavailable in HF metadata,76dd8ca2-272f-4978-80e8-cc047f91e658,cc-by-nc-sa,yes,A-,239 of the official catalogue's 240 tracks are present in the pinned mirror; track—not stem—is the statistical unit
human_moisesdb_6ed5fb50-c9fc-4108-b6f5-c4e7b8c88bd0,0,human_moisesdb,353a59cfd90514ea71e35480b5ab8ffb57d14598,hf://datasets/seungheondoh/cmd-moisesdb-metadata@353a59cfd90514ea71e35480b5ab8ffb57d14598/moisesdb.tar.gz,6ed5fb50-c9fc-4108-b6f5-c4e7b8c88bd0.wav,31603c327f9d78ac3b4406d67c66c2c15f3ed64875e486be55a35120780b333b,32111168,44100,182.03585,development,development,human_moisesdb:6ed5fb50-c9fc-4108-b6f5-c4e7b8c88bd0,artist id unavailable in HF metadata,6ed5fb50-c9fc-4108-b6f5-c4e7b8c88bd0,cc-by-nc-sa,yes,A-,239 of the official catalogue's 240 tracks are present in the pinned mirror; track—not stem—is the statistical unit
human_moisesdb_0487d250-ffa5-495e-8a23-53ba942855e2,0,human_moisesdb,353a59cfd90514ea71e35480b5ab8ffb57d14598,hf://datasets/seungheondoh/cmd-moisesdb-metadata@353a59cfd90514ea71e35480b5ab8ffb57d14598/moisesdb.tar.gz,0487d250-ffa5-495e-8a23-53ba942855e2.wav,e90869675088aa54c967f1966aa3c32170a0d75546659971ed55ee869fb88519,27547844,44100,156.166667,development,development,human_moisesdb:0487d250-ffa5-495e-8a23-53ba942855e2,artist id unavailable in HF metadata,0487d250-ffa5-495e-8a23-53ba942855e2,cc-by-nc-sa,yes,A-,239 of the official catalogue's 240 tracks are present in the pinned mirror; track—not stem—is the statistical unit
human_moisesdb_b342eaa2-d909-4506-ae4a-c834cdf3d4ea,0,human_moisesdb,353a59cfd90514ea71e35480b5ab8ffb57d14598,hf://datasets/seungheondoh/cmd-moisesdb-metadata@353a59cfd90514ea71e35480b5ab8ffb57d14598/moisesdb.tar.gz,b342eaa2-d909-4506-ae4a-c834cdf3d4ea.wav,0154ec15342c7c8c064e24209f155d18061ca4a405f8e7868f53cfcb4f06d278,36338444,44100,206.0,development,development,human_moisesdb:b342eaa2-d909-4506-ae4a-c834cdf3d4ea,artist id unavailable in HF metadata,b342eaa2-d909-4506-ae4a-c834cdf3d4ea,cc-by-nc-sa,yes,A-,239 of the official catalogue's 240 tracks are present in the pinned mirror; track—not stem—is the statistical unit
human_moisesdb_e0889a2c-c688-4b79-8fdc-4fdef74ec22d,0,human_moisesdb,353a59cfd90514ea71e35480b5ab8ffb57d14598,hf://datasets/seungheondoh/cmd-moisesdb-metadata@353a59cfd90514ea71e35480b5ab8ffb57d14598/moisesdb.tar.gz,e0889a2c-c688-4b79-8fdc-4fdef74ec22d.wav,ca5b24aec256466456b63ff63a560361813ff2503ac60e5e88a68768fb027b40,17944736,44100,101.727279,development,development,human_moisesdb:e0889a2c-c688-4b79-8fdc-4fdef74ec22d,artist id unavailable in HF metadata,e0889a2c-c688-4b79-8fdc-4fdef74ec22d,cc-by-nc-sa,yes,A-,239 of the official catalogue's 240 tracks are present in the pinned mirror; track—not stem—is the statistical unit
human_moisesdb_e5e25966-1d4d-4342-82b4-ea218afd5a4f,0,human_moisesdb,353a59cfd90514ea71e35480b5ab8ffb57d14598,hf://datasets/seungheondoh/cmd-moisesdb-metadata@353a59cfd90514ea71e35480b5ab8ffb57d14598/moisesdb.tar.gz,e5e25966-1d4d-4342-82b4-ea218afd5a4f.wav,7435ef39a374aa3b21fe7c6537dd2c4f1cd60bc14f99e6d621c914906f0268c5,52799088,44100,299.314308,development,development,human_moisesdb:e5e25966-1d4d-4342-82b4-ea218afd5a4f,artist id unavailable in HF metadata,e5e25966-1d4d-4342-82b4-ea218afd5a4f,cc-by-nc-sa,yes,A-,239 of the official catalogue's 240 tracks are present in the pinned mirror; track—not stem—is the statistical unit
human_moisesdb_33bb702a-f064-4cc0-b25e-3c1ceb1752b0,0,human_moisesdb,353a59cfd90514ea71e35480b5ab8ffb57d14598,hf://datasets/seungheondoh/cmd-moisesdb-metadata@353a59cfd90514ea71e35480b5ab8ffb57d14598/moisesdb.tar.gz,33bb702a-f064-4cc0-b25e-3c1ceb1752b0.wav,b7afda732cdf71eab3691ef54e7b4a8651315bc598d01e6dfbec3271bada9b72,50979644,44100,289.0,development,development,human_moisesdb:33bb702a-f064-4cc0-b25e-3c1ceb1752b0,artist id unavailable in HF metadata,33bb702a-f064-4cc0-b25e-3c1ceb1752b0,cc-by-nc-sa,yes,A-,239 of the official catalogue's 240 tracks are present in the pinned mirror; track—not stem—is the statistical unit
human_moisesdb_2e1285f3-3d9f-4ec0-9930-cfa8db48200f,0,human_moisesdb,353a59cfd90514ea71e35480b5ab8ffb57d14598,hf://datasets/seungheondoh/cmd-moisesdb-metadata@353a59cfd90514ea71e35480b5ab8ffb57d14598/moisesdb.tar.gz,2e1285f3-3d9f-4ec0-9930-cfa8db48200f.wav,39ff1e37b5b5931243cc65cc2ead70b1b189b6a16ce291c7e25b69538089c326,34353928,44100,194.749909,development,development,human_moisesdb:2e1285f3-3d9f-4ec0-9930-cfa8db48200f,artist id unavailable in HF metadata,2e1285f3-3d9f-4ec0-9930-cfa8db48200f,cc-by-nc-sa,yes,A-,239 of the official catalogue's 240 tracks are present in the pinned mirror; track—not stem—is the statistical unit
human_moisesdb_019ccf20-4d99-4bea-ac3b-88d132da8776,0,human_moisesdb,353a59cfd90514ea71e35480b5ab8ffb57d14598,hf://datasets/seungheondoh/cmd-moisesdb-metadata@353a59cfd90514ea71e35480b5ab8ffb57d14598/moisesdb.tar.gz,019ccf20-4d99-4bea-ac3b-88d132da8776.wav,ec28c3d57ae864ab3433caf92278ef32173b723062e08515ccd3ee16b7a2e352,33957040,44100,192.499977,development,development,human_moisesdb:019ccf20-4d99-4bea-ac3b-88d132da8776,artist id unavailable in HF metadata,019ccf20-4d99-4bea-ac3b-88d132da8776,cc-by-nc-sa,yes,A-,239 of the official catalogue's 240 tracks are present in the pinned mirror; track—not stem—is the statistical unit
human_moisesdb_5f971d9a-9031-4e56-8b4d-9c93ce375044,0,human_moisesdb,353a59cfd90514ea71e35480b5ab8ffb57d14598,hf://datasets/seungheondoh/cmd-moisesdb-metadata@353a59cfd90514ea71e35480b5ab8ffb57d14598/moisesdb.tar.gz,5f971d9a-9031-4e56-8b4d-9c93ce375044.wav,4c61e617eeac56ef0e4d2a5fa44928b2ad3c1872a7990177432ed4141af2f79c,44805644,44100,254.0,development,development,human_moisesdb:5f971d9a-9031-4e56-8b4d-9c93ce375044,artist id unavailable in HF metadata,5f971d9a-9031-4e56-8b4d-9c93ce375044,cc-by-nc-sa,yes,A-,239 of the official catalogue's 240 tracks are present in the pinned mirror; track—not stem—is the statistical unit
human_moisesdb_23cf3c97-1083-493f-b61c-a8af5f3ce84c,0,human_moisesdb,353a59cfd90514ea71e35480b5ab8ffb57d14598,hf://datasets/seungheondoh/cmd-moisesdb-metadata@353a59cfd90514ea71e35480b5ab8ffb57d14598/moisesdb.tar.gz,23cf3c97-1083-493f-b61c-a8af5f3ce84c.wav,65ca5c3712ab9bf969972f32d72e18f51d4fb7bce3edba36dcf9243d668dd596,34894168,44100,197.812494,development,development,human_moisesdb:23cf3c97-1083-493f-b61c-a8af5f3ce84c,artist id unavailable in HF metadata,23cf3c97-1083-493f-b61c-a8af5f3ce84c,cc-by-nc-sa,yes,A-,239 of the official catalogue's 240 tracks are present in the pinned mirror; track—not stem—is the statistical unit
human_moisesdb_bce8a819-15b2-4588-92a9-34c464ce4ccb,0,human_moisesdb,353a59cfd90514ea71e35480b5ab8ffb57d14598,hf://datasets/seungheondoh/cmd-moisesdb-metadata@353a59cfd90514ea71e35480b5ab8ffb57d14598/moisesdb.tar.gz,bce8a819-15b2-4588-92a9-34c464ce4ccb.wav,8562f55789619b0b601ad37c549b841f9dced98ab3d61bed8e82f342885818e5,31198236,44100,176.860499,development,development,human_moisesdb:bce8a819-15b2-4588-92a9-34c464ce4ccb,artist id unavailable in HF metadata,bce8a819-15b2-4588-92a9-34c464ce4ccb,cc-by-nc-sa,yes,A-,239 of the official catalogue's 240 tracks are present in the pinned mirror; track—not stem—is the statistical unit
human_moisesdb_c9a86272-a810-4ea1-80f6-d60d5ffd5c9b,0,human_moisesdb,353a59cfd90514ea71e35480b5ab8ffb57d14598,hf://datasets/seungheondoh/cmd-moisesdb-metadata@353a59cfd90514ea71e35480b5ab8ffb57d14598/moisesdb.tar.gz,c9a86272-a810-4ea1-80f6-d60d5ffd5c9b.wav,d257d483b27cd1842e916c21f4c25ea399cc8b2c41d1d4a2f672704559e72c80,28779520,44100,163.148957,development,development,human_moisesdb:c9a86272-a810-4ea1-80f6-d60d5ffd5c9b,artist id unavailable in HF metadata,c9a86272-a810-4ea1-80f6-d60d5ffd5c9b,cc-by-nc-sa,yes,A-,239 of the official catalogue's 240 tracks are present in the pinned mirror; track—not stem—is the statistical unit
human_moisesdb_257f0b3c-4113-4a16-92da-65c4a80b7cac,0,human_moisesdb,353a59cfd90514ea71e35480b5ab8ffb57d14598,hf://datasets/seungheondoh/cmd-moisesdb-metadata@353a59cfd90514ea71e35480b5ab8ffb57d14598/moisesdb.tar.gz,257f0b3c-4113-4a16-92da-65c4a80b7cac.wav,f29918e3e203fb797f4ea8105798f16638af61f3e1c7281cf35d1e5b350322ec,29409400,44100,166.719705,development,development,human_moisesdb:257f0b3c-4113-4a16-92da-65c4a80b7cac,artist id unavailable in HF metadata,257f0b3c-4113-4a16-92da-65c4a80b7cac,cc-by-nc-sa,yes,A-,239 of the official catalogue's 240 tracks are present in the pinned mirror; track—not stem—is the statistical unit
human_moisesdb_8244f8d9-9980-4829-a5e2-0548e3cc8c6f,0,human_moisesdb,353a59cfd90514ea71e35480b5ab8ffb57d14598,hf://datasets/seungheondoh/cmd-moisesdb-metadata@353a59cfd90514ea71e35480b5ab8ffb57d14598/moisesdb.tar.gz,8244f8d9-9980-4829-a5e2-0548e3cc8c6f.wav,37b95708c7684f568077add19006f39f8e67ee5f47201f2b12dcd5d401791d84,39308624,44100,222.837755,development,development,human_moisesdb:8244f8d9-9980-4829-a5e2-0548e3cc8c6f,artist id unavailable in HF metadata,8244f8d9-9980-4829-a5e2-0548e3cc8c6f,cc-by-nc-sa,yes,A-,239 of the official catalogue's 240 tracks are present in the pinned mirror; track—not stem—is the statistical unit
human_moisesdb_69b77753-8127-4e09-a1e3-a95116c09e1c,0,human_moisesdb,353a59cfd90514ea71e35480b5ab8ffb57d14598,hf://datasets/seungheondoh/cmd-moisesdb-metadata@353a59cfd90514ea71e35480b5ab8ffb57d14598/moisesdb.tar.gz,69b77753-8127-4e09-a1e3-a95116c09e1c.wav,840effb95f3f118dc499dceb3c119be2f1c3e99bf5220c0f2570b0203409bbdc,51685244,44100,293.0,development,development,human_moisesdb:69b77753-8127-4e09-a1e3-a95116c09e1c,artist id unavailable in HF metadata,69b77753-8127-4e09-a1e3-a95116c09e1c,cc-by-nc-sa,yes,A-,239 of the official catalogue's 240 tracks are present in the pinned mirror; track—not stem—is the statistical unit
human_moisesdb_ec21eeeb-6e6d-4c31-95d7-39fee2713334,0,human_moisesdb,353a59cfd90514ea71e35480b5ab8ffb57d14598,hf://datasets/seungheondoh/cmd-moisesdb-metadata@353a59cfd90514ea71e35480b5ab8ffb57d14598/moisesdb.tar.gz,ec21eeeb-6e6d-4c31-95d7-39fee2713334.wav,8b935a73db7c10b0347a582a7a49f3389adfa292050ae79b5aef14cec485e82b,32866152,44100,186.315805,development,development,human_moisesdb:ec21eeeb-6e6d-4c31-95d7-39fee2713334,artist id unavailable in HF metadata,ec21eeeb-6e6d-4c31-95d7-39fee2713334,cc-by-nc-sa,yes,A-,239 of the official catalogue's 240 tracks are present in the pinned mirror; track—not stem—is the statistical unit
human_moisesdb_fccde049-2f0d-40d7-aaa4-eea8e01e2877,0,human_moisesdb,353a59cfd90514ea71e35480b5ab8ffb57d14598,hf://datasets/seungheondoh/cmd-moisesdb-metadata@353a59cfd90514ea71e35480b5ab8ffb57d14598/moisesdb.tar.gz,fccde049-2f0d-40d7-aaa4-eea8e01e2877.wav,76ee4410b3732e5eaadecb50d6a706f6405c99ad7a622bd7f8a6208cc5c0b91d,36338444,44100,206.0,development,development,human_moisesdb:fccde049-2f0d-40d7-aaa4-eea8e01e2877,artist id unavailable in HF metadata,fccde049-2f0d-40d7-aaa4-eea8e01e2877,cc-by-nc-sa,yes,A-,239 of the official catalogue's 240 tracks are present in the pinned mirror; track—not stem—is the statistical unit
human_moisesdb_cb9b6d7f-13a0-4ab7-9660-a3a73c39f4c0,0,human_moisesdb,353a59cfd90514ea71e35480b5ab8ffb57d14598,hf://datasets/seungheondoh/cmd-moisesdb-metadata@353a59cfd90514ea71e35480b5ab8ffb57d14598/moisesdb.tar.gz,cb9b6d7f-13a0-4ab7-9660-a3a73c39f4c0.wav,1cab73e6b064e89b6eb721927ed9fc003479ce6e2f9c1d8a80a7ccbcf1327001,27165644,44100,154.0,development,development,human_moisesdb:cb9b6d7f-13a0-4ab7-9660-a3a73c39f4c0,artist id unavailable in HF metadata,cb9b6d7f-13a0-4ab7-9660-a3a73c39f4c0,cc-by-nc-sa,yes,A-,239 of the official catalogue's 240 tracks are present in the pinned mirror; track—not stem—is the statistical unit
human_moisesdb_e61ca5be-8b56-4cee-b960-06c2b3f5a59a,0,human_moisesdb,353a59cfd90514ea71e35480b5ab8ffb57d14598,hf://datasets/seungheondoh/cmd-moisesdb-metadata@353a59cfd90514ea71e35480b5ab8ffb57d14598/moisesdb.tar.gz,e61ca5be-8b56-4cee-b960-06c2b3f5a59a.wav,14c880341cf5066554e612292c7d550e77dc01f03783be6fe1959b466e35491c,51046040,44100,289.376395,development,development,human_moisesdb:e61ca5be-8b56-4cee-b960-06c2b3f5a59a,artist id unavailable in HF metadata,e61ca5be-8b56-4cee-b960-06c2b3f5a59a,cc-by-nc-sa,yes,A-,239 of the official catalogue's 240 tracks are present in the pinned mirror; track—not stem—is the statistical unit
human_moisesdb_f5635296-b1cc-455f-958b-28e6bfa5d85d,0,human_moisesdb,353a59cfd90514ea71e35480b5ab8ffb57d14598,hf://datasets/seungheondoh/cmd-moisesdb-metadata@353a59cfd90514ea71e35480b5ab8ffb57d14598/moisesdb.tar.gz,f5635296-b1cc-455f-958b-28e6bfa5d85d.wav,69d13d441c6e2a2cc4607023a9781ee26a4f214ef570c439d623567a840a7fb6,51517328,44100,292.048095,development,development,human_moisesdb:f5635296-b1cc-455f-958b-28e6bfa5d85d,artist id unavailable in HF metadata,f5635296-b1cc-455f-958b-28e6bfa5d85d,cc-by-nc-sa,yes,A-,239 of the official catalogue's 240 tracks are present in the pinned mirror; track—not stem—is the statistical unit
human_moisesdb_d1a160f9-4de1-4cc5-9d1f-9e7436a75590,0,human_moisesdb,353a59cfd90514ea71e35480b5ab8ffb57d14598,hf://datasets/seungheondoh/cmd-moisesdb-metadata@353a59cfd90514ea71e35480b5ab8ffb57d14598/moisesdb.tar.gz,d1a160f9-4de1-4cc5-9d1f-9e7436a75590.wav,a6442b1695d5404e16fdeda2803750564eeb84762d75ae07d36004e276ed8abd,52190116,44100,295.862086,development,development,human_moisesdb:d1a160f9-4de1-4cc5-9d1f-9e7436a75590,artist id unavailable in HF metadata,d1a160f9-4de1-4cc5-9d1f-9e7436a75590,cc-by-nc-sa,yes,A-,239 of the official catalogue's 240 tracks are present in the pinned mirror; track—not stem—is the statistical unit
human_moisesdb_eb961875-8442-4e9c-8868-380543f6c4af,0,human_moisesdb,353a59cfd90514ea71e35480b5ab8ffb57d14598,hf://datasets/seungheondoh/cmd-moisesdb-metadata@353a59cfd90514ea71e35480b5ab8ffb57d14598/moisesdb.tar.gz,eb961875-8442-4e9c-8868-380543f6c4af.wav,db13fc5a8bbcf5fb01b8f07a06feac599ae298f5a38529ccf5bde5c2abd5f7ba,34849800,44100,197.560975,development,development,human_moisesdb:eb961875-8442-4e9c-8868-380543f6c4af,artist id unavailable in HF metadata,eb961875-8442-4e9c-8868-380543f6c4af,cc-by-nc-sa,yes,A-,239 of the official catalogue's 240 tracks are present in the pinned mirror; track—not stem—is the statistical unit
human_moisesdb_e1a8d36b-4487-4a8d-8933-269c8e47cdde,0,human_moisesdb,353a59cfd90514ea71e35480b5ab8ffb57d14598,hf://datasets/seungheondoh/cmd-moisesdb-metadata@353a59cfd90514ea71e35480b5ab8ffb57d14598/moisesdb.tar.gz,e1a8d36b-4487-4a8d-8933-269c8e47cdde.wav,38d636bdf33e8597d816e7ad0507812d8720d5f4d6ed6cdbf1cf5c27db698a2b,45296260,44100,256.78127,development,development,human_moisesdb:e1a8d36b-4487-4a8d-8933-269c8e47cdde,artist id unavailable in HF metadata,e1a8d36b-4487-4a8d-8933-269c8e47cdde,cc-by-nc-sa,yes,A-,239 of the official catalogue's 240 tracks are present in the pinned mirror; track—not stem—is the statistical unit
human_moisesdb_7771fc33-57b4-4431-8be6-891c277b38aa,0,human_moisesdb,353a59cfd90514ea71e35480b5ab8ffb57d14598,hf://datasets/seungheondoh/cmd-moisesdb-metadata@353a59cfd90514ea71e35480b5ab8ffb57d14598/moisesdb.tar.gz,7771fc33-57b4-4431-8be6-891c277b38aa.wav,bcb603aa7f2f8710f4669e6f447f2641fc937518e9c950b452172481b4e61c35,14253676,44100,80.802902,development,development,human_moisesdb:7771fc33-57b4-4431-8be6-891c277b38aa,artist id unavailable in HF metadata,7771fc33-57b4-4431-8be6-891c277b38aa,cc-by-nc-sa,yes,A-,239 of the official catalogue's 240 tracks are present in the pinned mirror; track—not stem—is the statistical unit
human_moisesdb_761c542a-d8c5-4cb5-bc7e-dd7a26e77661,0,human_moisesdb,353a59cfd90514ea71e35480b5ab8ffb57d14598,hf://datasets/seungheondoh/cmd-moisesdb-metadata@353a59cfd90514ea71e35480b5ab8ffb57d14598/moisesdb.tar.gz,761c542a-d8c5-4cb5-bc7e-dd7a26e77661.wav,08b7738e0ade0bd7fa3120c0f3d0c153d6e73364897afad499dc4169fb57d08d,42885860,44100,243.116871,development,development,human_moisesdb:761c542a-d8c5-4cb5-bc7e-dd7a26e77661,artist id unavailable in HF metadata,761c542a-d8c5-4cb5-bc7e-dd7a26e77661,cc-by-nc-sa,yes,A-,239 of the official catalogue's 240 tracks are present in the pinned mirror; track—not stem—is the statistical unit
human_moisesdb_26e06c55-cf63-48c1-b7d7-b94f60876ee3,0,human_moisesdb,353a59cfd90514ea71e35480b5ab8ffb57d14598,hf://datasets/seungheondoh/cmd-moisesdb-metadata@353a59cfd90514ea71e35480b5ab8ffb57d14598/moisesdb.tar.gz,26e06c55-cf63-48c1-b7d7-b94f60876ee3.wav,21bb4caa51e66c5d6548a8538e58d0740be51be93018e5db5169441718956694,39229684,44100,222.390249,development,development,human_moisesdb:26e06c55-cf63-48c1-b7d7-b94f60876ee3,artist id unavailable in HF metadata,26e06c55-cf63-48c1-b7d7-b94f60876ee3,cc-by-nc-sa,yes,A-,239 of the official catalogue's 240 tracks are present in the pinned mirror; track—not stem—is the statistical unit
human_moisesdb_8bf17955-73fd-4f73-8df0-2ffd12ea9c81,0,human_moisesdb,353a59cfd90514ea71e35480b5ab8ffb57d14598,hf://datasets/seungheondoh/cmd-moisesdb-metadata@353a59cfd90514ea71e35480b5ab8ffb57d14598/moisesdb.tar.gz,8bf17955-73fd-4f73-8df0-2ffd12ea9c81.wav,22169b46ba674322ed7ea0ad2ef64694dd930bc3fd6b0c9e245c451c7c4a07f4,39756192,44100,225.374989,development,development,human_moisesdb:8bf17955-73fd-4f73-8df0-2ffd12ea9c81,artist id unavailable in HF metadata,8bf17955-73fd-4f73-8df0-2ffd12ea9c81,cc-by-nc-sa,yes,A-,239 of the official catalogue's 240 tracks are present in the pinned mirror; track—not stem—is the statistical unit
human_moisesdb_f926766a-cd53-4c84-baa6-fe888be45d98,0,human_moisesdb,353a59cfd90514ea71e35480b5ab8ffb57d14598,hf://datasets/seungheondoh/cmd-moisesdb-metadata@353a59cfd90514ea71e35480b5ab8ffb57d14598/moisesdb.tar.gz,f926766a-cd53-4c84-baa6-fe888be45d98.wav,7482745622596e926b15d2c740d4bd40525b18438caabff87badfa3f9be86a04,37659392,44100,213.488367,development,development,human_moisesdb:f926766a-cd53-4c84-baa6-fe888be45d98,artist id unavailable in HF metadata,f926766a-cd53-4c84-baa6-fe888be45d98,cc-by-nc-sa,yes,A-,239 of the official catalogue's 240 tracks are present in the pinned mirror; track—not stem—is the statistical unit
