id,cohort,role,group_id,component_id,source_index
ai_acestep_muse_cn_suno_cn_000676_0,historical_30s,development,muse:suno_cn_000676,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_000679_1,historical_30s,development,muse:suno_cn_000679,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_000877_0,historical_30s,locked,muse:suno_cn_000877,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_000887_1,historical_30s,development,muse:suno_cn_000887,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_000896_0,historical_30s,development,muse:suno_cn_000896,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_000942_1,historical_30s,locked,muse:suno_cn_000942,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_000955_0,historical_30s,development,muse:suno_cn_000955,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_001079_1,historical_30s,locked,muse:suno_cn_001079,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_001149_0,historical_30s,development,muse:suno_cn_001149,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_001191_0,historical_30s,development,muse:suno_cn_001191,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_001199_1,historical_30s,locked,muse:suno_cn_001199,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_001270_0,historical_30s,development,muse:suno_cn_001270,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_001353_1,historical_30s,development,muse:suno_cn_001353,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_001668_0,historical_30s,development,muse:suno_cn_001668,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_001690_1,historical_30s,development,muse:suno_cn_001690,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_001808_0,historical_30s,development,muse:suno_cn_001808,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_002111_0,historical_30s,locked,muse:suno_cn_002111,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_002120_0,historical_30s,development,muse:suno_cn_002120,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_002130_1,historical_30s,development,muse:suno_cn_002130,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_002202_0,historical_30s,development,muse:suno_cn_002202,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_002228_0,historical_30s,development,muse:suno_cn_002228,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_002440_1,historical_30s,development,muse:suno_cn_002440,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_002516_1,historical_30s,development,muse:suno_cn_002516,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_002551_0,historical_30s,development,muse:suno_cn_002551,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_002585_1,historical_30s,development,muse:suno_cn_002585,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_002619_1,historical_30s,development,muse:suno_cn_002619,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_002660_0,historical_30s,development,muse:suno_cn_002660,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_002718_0,historical_30s,development,muse:suno_cn_002718,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_002840_0,historical_30s,development,muse:suno_cn_002840,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_002958_0,historical_30s,development,muse:suno_cn_002958,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_003042_0,historical_30s,development,muse:suno_cn_003042,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_003067_1,historical_30s,development,muse:suno_cn_003067,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_003122_0,historical_30s,locked,muse:suno_cn_003122,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_003137_1,historical_30s,development,muse:suno_cn_003137,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_003251_0,historical_30s,development,muse:suno_cn_003251,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_003275_1,historical_30s,development,muse:suno_cn_003275,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_003278_1,historical_30s,development,muse:suno_cn_003278,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_003299_0,historical_30s,development,muse:suno_cn_003299,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_003559_0,historical_30s,development,muse:suno_cn_003559,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_003766_1,historical_30s,development,muse:suno_cn_003766,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_003884_0,historical_30s,development,muse:suno_cn_003884,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_003983_0,historical_30s,development,muse:suno_cn_003983,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_004044_0,historical_30s,development,muse:suno_cn_004044,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_004068_1,historical_30s,development,muse:suno_cn_004068,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_004138_0,historical_30s,development,muse:suno_cn_004138,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_004405_1,historical_30s,development,muse:suno_cn_004405,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_004485_1,historical_30s,development,muse:suno_cn_004485,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_004770_0,historical_30s,development,muse:suno_cn_004770,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_004806_1,historical_30s,development,muse:suno_cn_004806,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_004936_1,historical_30s,development,muse:suno_cn_004936,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_005005_1,historical_30s,development,muse:suno_cn_005005,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_005164_1,historical_30s,development,muse:suno_cn_005164,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_005322_1,historical_30s,development,muse:suno_cn_005322,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_005324_0,historical_30s,development,muse:suno_cn_005324,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_005351_0,historical_30s,development,muse:suno_cn_005351,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_005457_1,historical_30s,locked,muse:suno_cn_005457,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_005459_0,historical_30s,development,muse:suno_cn_005459,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_005537_1,historical_30s,development,muse:suno_cn_005537,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_005597_1,historical_30s,development,muse:suno_cn_005597,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_005832_0,historical_30s,development,muse:suno_cn_005832,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_005841_1,historical_30s,development,muse:suno_cn_005841,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_005844_0,historical_30s,development,muse:suno_cn_005844,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_005879_0,historical_30s,development,muse:suno_cn_005879,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_005897_1,historical_30s,locked,muse:suno_cn_005897,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_006023_1,historical_30s,development,muse:suno_cn_006023,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_006047_0,historical_30s,development,muse:suno_cn_006047,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_006115_0,historical_30s,development,muse:suno_cn_006115,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_006140_0,historical_30s,development,muse:suno_cn_006140,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_006142_0,historical_30s,development,muse:suno_cn_006142,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_006204_1,historical_30s,development,muse:suno_cn_006204,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_006375_0,historical_30s,development,muse:suno_cn_006375,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_006670_1,historical_30s,development,muse:suno_cn_006670,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_006851_1,historical_30s,development,muse:suno_cn_006851,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_006985_0,historical_30s,locked,muse:suno_cn_006985,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_007242_0,historical_30s,development,muse:suno_cn_007242,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_007250_1,historical_30s,development,muse:suno_cn_007250,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_007265_1,historical_30s,development,muse:suno_cn_007265,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_007401_1,historical_30s,development,muse:suno_cn_007401,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_007503_0,historical_30s,locked,muse:suno_cn_007503,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_007831_1,historical_30s,locked,muse:suno_cn_007831,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_007990_0,historical_30s,development,muse:suno_cn_007990,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_008284_1,historical_30s,locked,muse:suno_cn_008284,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_008333_1,historical_30s,locked,muse:suno_cn_008333,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_008405_1,historical_30s,development,muse:suno_cn_008405,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_008426_0,historical_30s,development,muse:suno_cn_008426,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_008528_0,historical_30s,development,muse:suno_cn_008528,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_008555_0,historical_30s,development,muse:suno_cn_008555,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_008586_0,historical_30s,locked,muse:suno_cn_008586,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_008777_0,historical_30s,development,muse:suno_cn_008777,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_008836_1,historical_30s,locked,muse:suno_cn_008836,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_008947_0,historical_30s,locked,muse:suno_cn_008947,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_009034_0,historical_30s,development,muse:suno_cn_009034,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_009181_0,historical_30s,development,muse:suno_cn_009181,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_009437_0,historical_30s,development,muse:suno_cn_009437,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_009521_0,historical_30s,development,muse:suno_cn_009521,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_009697_0,historical_30s,development,muse:suno_cn_009697,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_009859_0,historical_30s,development,muse:suno_cn_009859,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_010060_0,historical_30s,development,muse:suno_cn_010060,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_010120_1,historical_30s,development,muse:suno_cn_010120,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_010125_0,historical_30s,locked,muse:suno_cn_010125,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_010422_0,historical_30s,development,muse:suno_cn_010422,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_010426_1,historical_30s,development,muse:suno_cn_010426,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_010468_1,historical_30s,development,muse:suno_cn_010468,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_010720_0,historical_30s,development,muse:suno_cn_010720,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_010769_0,historical_30s,development,muse:suno_cn_010769,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_010854_0,historical_30s,development,muse:suno_cn_010854,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_010922_0,historical_30s,development,muse:suno_cn_010922,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_010968_1,historical_30s,development,muse:suno_cn_010968,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_010976_1,historical_30s,development,muse:suno_cn_010976,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_011062_1,historical_30s,development,muse:suno_cn_011062,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_011091_0,historical_30s,development,muse:suno_cn_011091,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_011121_0,historical_30s,locked,muse:suno_cn_011121,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_011204_1,historical_30s,development,muse:suno_cn_011204,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_011299_0,historical_30s,locked,muse:suno_cn_011299,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_011498_1,historical_30s,locked,muse:suno_cn_011498,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_011565_0,historical_30s,development,muse:suno_cn_011565,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_011610_0,historical_30s,development,muse:suno_cn_011610,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_011638_1,historical_30s,development,muse:suno_cn_011638,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_011839_1,historical_30s,locked,muse:suno_cn_011839,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_011869_0,historical_30s,development,muse:suno_cn_011869,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_011912_1,historical_30s,locked,muse:suno_cn_011912,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_012107_1,historical_30s,development,muse:suno_cn_012107,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_012177_0,historical_30s,development,muse:suno_cn_012177,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_012421_1,historical_30s,locked,muse:suno_cn_012421,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_012498_0,historical_30s,development,muse:suno_cn_012498,,historical_input_inventory_v1/metadata_30s.csv
